customer_id,customer_name,gender,age,city,state,signup_date,loyalty_tier,customer_status,annual_spend
144138,Rahul Pillai,Female,51,Mumbai,Maharashtra,29-07-2021,Regular,Active,112964.41
144139,Veena Biswas,male,37,Visakhapatnam,Andhra Pradesh,20-07-2020,Regular,Active,149643.5
144140,Gaurav Chettiar,Male,38,kolkata,West Bengal,09-05-2020,Silver,Inactive,107707.55
144141,Ananya Bansal,Male,67,Mumbai,Maharashtra,14-01-2025,Gold,Active,32410.7
144142,Shruti Sawant,Male,57,Mumbai,Maharashtra,04-05-2026,Gold,Blocked,155763.75
144143,Vikram Kulkarni,Male,42,Delhi,Delhi,15-12-2020,Regular,Blocked,180737.33
144144,Rohan Nair,Male,19,Jaipur,Rajasthan,31-03-2022,Regular,Active,42930.15
144145,Arjun Iyer,Male,53,Kolkata,West Bengal,27-03-2020,Regular,Inactive,40680.97
144146,Komal Dutta,Female,63,Lucknow,Uttar Pradesh,17-12-2021,Regular,Inactive,14504.99
144147,Jyothi Singh,Male,64,Ahmedabad,Gujarat,07-11-2019,Gold,Active,61743.26
144148,Priyanka Chauhan,Female,32,Jaipur,Rajasthan,10-04-2022,Regular,Inactive,1474.06
144149,Shilpa Pillai,Male,58,Indore,Madhya Pradesh,21-03-2024,Regular,Inactive,126790.08
144150,Meera Negi,Other,55,Hyderabad,Telangana,17-10-2022,Silver,Active,32996.37
144151,Amit Jain,FEMALE,24,Mumbai,Maharashtra,17-08-2023,Silver,Active,51158.96
144152,Anjali Shetty,Other,33,Indore,Madhya Pradesh,22-07-2024,Regular,Active,23716.43
144153,Gaurav Rawat,Male,75,Mumbai,Maharashtra,14-11-2024,Silver,Active,130067.41
144154,Madhuri Bansal,Female,33,Bangalore,Karnataka,16-07-2019,Silver,Active,120919.3
144155,  Prakash More,male,56,Lucknow,Uttar Pradesh,24-05-2021,Gold,Active,7687.99
144156,Prakash Shinde,male,56,Visakhapatnam,Andhra Pradesh,17-04-2023,,Inactive,143009.21
144157,Girish Patel,FEMALE,60,Pune,Maharashtra,29-09-2020,Silver,Invalid,194676.43
144158,Rakesh Biswas,Female,70,Kolkata,West Bengal,30-12-2022,Regular,Active,126346.17
144159,Vikram Naidu,Female,60,Chennai,Tamil Nadu,25-04-2019,Regular,Active,92287.88
144160,Naveen Varma,Male,49,Bangalore,Karnataka,29-08-2023,Gold,Active,68830.59
144161,Shyam Shinde,Female,44,Delhi,Delhi,27-02-2021,Regular,Inactive,159626.76
144162,Ravi Pandey,Male,43,Lucknow,Uttar Pradesh,19-09-2023,Silver,Active,28025.66
144163,Sunita Hegde,Male,44,Kolkata,West Bengal,09-10-2020,Gold,Inactive,105393.73
144164,Girish Kulkarni,Male,19,Indore,Madhya Pradesh,07-09-2023,Gold,Inactive,132951.78
144165,Rekha Chettiar,Male,72,Ahmedabad,Gujarat,12-06-2025,Regular,Blocked,144106.36
144166,Mohan Menon,M,62,Noida,Uttar Pradesh,22-03-2024,Silver,Active,136639.65
144167,Satish Mandal,Female,70,MUMBAI,Maharashtra,06-03-2024,Regular,INACTIVE,184865.43
144168,Shweta Agarwal,M,67,Jaipur,Rajasthan,26-03-2019,Regular,Active,181158.12
144169,Manoj Rao,F,74,Mumbai,,11-04-2022,Gold,Active,116642.97
144170,Varsha Bisht,M,23,Chennai,Tamil Nadu,25-05-2023,Regular,Active,2623.92
144171,Meera Sawant,Male,65,Hyderabad,Telangana,25-07-2019,Silver,Inactive,165864.06
144172,Ramesh Chakraborty,Male,70,Indore,Madhya Pradesh,21-11-2023,Regular,active,179082.19
144173,Santosh Mukherjee,F,38,Chennai,Tamil Nadu,23-07-2024,Regular,Active,124212.05
144174,Swati Mandal,Male,58,Jaipur,Rajasthan,17-07-2020,Regular,Active,81659.52
144175,Shyam Joshi,Female,18,Visakhapatnam,Andhra Pradesh,21-03-2020,Platinum,Active,2369.63
144176,Hemant Menon,Male,64,Delhi,Delhi,10-07-2022,Regular,Active,108902.43
144177,Preeti Naidu,Male,54,Kolkata,West Bengal,27-02-2022,Regular,Blocked,52280.57
144178,Deepika Sen,Female,31,Thiruvananthapuram,Kerala,08-12-2020,Platinum,Inactive,88658.48
144179,Sneha Chakraborty,Male,27,Visakhapatnam,Andhra Pradesh,02-08-2019,Regular,Blocked,135375.76
144180,Tanvi Ghosh,Female,44,Mumbai,Maharashtra,31-08-2021,Gold,Blocked,5517.85
144181,Bharti Chakraborty,F,42,Bangalore,Karnataka,10-08-2020,Gold,Active,34249.94
144182,Pranav Shah,FEMALE,41,Gurugram,Haryana,30-12-2022,Regular,Inactive,150969.26
144183,Pallavi Negi,Male,71,Kolkata,West Bengal,28-07-2023,Gold,Inactive,16093.63
144184,Priya Joshi,Male,57,Hyderabad,Telangana,26-05-2024,Regular,Active,75139.9
144185,Pallavi Chaudhary,M,41,Mumbai,Maharashtra,02-06-2021,Regular,Inactive,59730.94
144186,Priyanka Gaikwad,Female,56,Pune,Maharashtra,08-07-2022,Regular,Active,191098.61
144187,Amit Chakraborty,Female,62,Pune,Maharashtra,12-10-2021,Regular,Active,156362.11
144188,Sneha Nath,Female,64,Gurugram,Haryana,14-07-2020,Silver,Active,71034.74
144189,Veena Dubey,Female,45,Hyderabad,,22-12-2024,Regular,Blocked,111146.17
144190,Madhuri Roy,M,45,Bangalore,Karnataka,16-06-2020,Silver,Inactive,44870.24
144191,Dinesh Nath,Female,41,Kolkata,West Bengal,17-04-2021,Regular,Blocked,41516.73
144192,Kartik Naik,Male,63,noida,Uttar Pradesh,27-05-2024,Silver,Active,23021.22
144193,Preeti Desai,M,25,Mumbai,Maharashtra,27-06-2023,Silver,Active,139235.61
144194,Priyanka Desai,Male,26,Lucknow,Uttar Pradesh,23-02-2025,Silver,Active,195504.34
144195,Ananya Agarwal,Female,57,Jaipur,Rajasthan,23-08-2020,Regular,Blocked,20031.91
144196,Harish Banerjee,Male,32,Bangalore,Karnataka,22-06-2023,SILVER,Blocked,78618.2
144197,Smita Banerjee,F,22,Gurugram,Haryana,10-06-2022,Regular,Active,140375.63
144198,Mohan Dubey,Male,63,Bangalore,Karnataka,24-07-2022,Regular,Inactive,64227.11
144199,Shilpa Thorat,Male,19,CHENNAI,Tamil Nadu,27-06-2022,Silver,Active,189889.05
144200,Santosh Tiwari,FEMALE,50,noida,Uttar Pradesh,23-07-2024,Silver,Inactive,96862.76
144201,Pallavi Chakraborty,Female,65,indore,,09-06-2019,Silver,Active,51981.14
144202,Prakash Deshpande,Male,25,Mumbai,Maharashtra,06-01-2023,Silver,Active,46331.72
144203,Padma Pillai,Male,34,Visakhapatnam,Andhra Pradesh,21-02-2025,Platinum,Active,122448.92
144204,Lata Shukla,Male,105,Delhi,Delhi,28-04-2023,Silver,Active,139030.46
144205,Ashok Banerjee,Female,35,Indore,Madhya Pradesh,27-01-2020,SILVER,Active,65336.41
144206,Hemant Mehta,Female,71,Visakhapatnam,Andhra Pradesh,23-09-2023,Gold,Inactive,10239.39
144207,Madhuri Mishra,Male,24,Bangalore,Karnataka,02-10-2024,Regular,Active,177004.7
144208,Neha Mukherjee,Male,66,LUCKNOW,Uttar Pradesh,25-10-2022,Regular,Active,153724.85
144209,Varsha Sharma,Female,34,Lucknow,Uttar Pradesh,24-01-2025,Regular,Active,1647622.39
144210,Manasi Agarwal,Male,26,Thiruvananthapuram,Kerala,24-03-2022,Gold,Active,159605.6
144211,Deepak Sarkar,Male,47,Noida,Uttar Pradesh,04-08-2024,Regular,Active,134706.7
144212,Sona Mishra,Male,27,Lucknow,Uttar Pradesh,25-01-2024,SILVER,Active,19853.87
144213,Tushar Menon,Male,42,Noida,Uttar Pradesh,28-05-2019,Silver,Active,153832.85
144214,Bharti Pillai,Male,29,Ahmedabad,Gujarat,19-07-2022,Regular,Active,25292.52
144215,Rakesh Chettiar,Other,27,Bangalore,Karnataka,03-12-2022,Silver,Active,49014.15
144216,Vivek Shetty,Male,29,Gurugram,Haryana,04-02-2021,Silver,Blocked,198277.78
144217,Nikhil Bhatt,Female,65,noida,Uttar Pradesh,11-05-2021,Regular,Inactive,193311.15
144218,Tanvi Reddy,Female,47,Delhi,Delhi,21-03-2024,regular,Active,177793.07
144219,Prakash Bansal,Female,44,Pune,Maharashtra,04-01-2019,Regular,Active,18220.76
144220,Dinesh Singh,Female,74,Indore,Madhya Pradesh,06-11-2020,Regular,Inactive,146628.67
144221,Neha Bansal,Male,18,Hyderabad,Telangana,21-12-2024,Silver,Active,181680.54
144222,Neetha Menon,Female,54,Pune,Maharashtra,21-11-2024,Silver,Active,102436.99
144223,Sunita Rao,Female,71,Jaipur,Rajasthan,16-10-2023,regular,Active,70627.37
144224,Preeti Rao,Male,22,Mumbai,Maharashtra,24-04-2022,GOLD,Active,81999.08
144225,Nalini Nath,Male,54,Ahmedabad,Gujarat,05-08-2021,Regular,Active,169169.96
144226,Rajesh Sharma,Female,71,gurugram,Haryana,21-10-2020,Regular,Inactive,50937.63
144227,Nalini Kamath,Female,49,Gurugram,Haryana,28-09-2019,Regular,Active,47115.94
144228,Sudha Gaikwad,Female,70,Delhi,Delhi,01-08-2022,Silver,Inactive,59294.04
144229,Nikhil Das,M,28,Noida,Uttar Pradesh,29-07-2021,Platinum,Active,59407.35
144230,Ramesh Iyer,Female,45,Pune,Maharashtra,20-04-2020,Silver,Active,36793.08
144231,Hema Verma,Other,33,chennai,Tamil Nadu,18-03-2019,Silver,active,44433.09
144232,Ajay Chettiar,Female,20,Mumbai,Maharashtra,23-01-2022,Regular,Active,35126.38
144233,Arun Dutta,Male,33,Lucknow,,28-09-2021,Silver,Active,52187.06
144234,Akash Shinde,Male,73,Visakhapatnam,Andhra Pradesh,05-06-2023,Silver,Active,163902.59
144235,Ritu Banerjee,Female,37,Lucknow,Uttar Pradesh,22-04-2022,Regular,Blocked,35325.1
144236,Abhishek Chauhan,Male,52,Pune,Maharashtra,31-10-2021,Regular,Active,83260.85
144237,Sujata Sawant,F,39,Indore,Madhya Pradesh,11-09-2019,Silver,Active,30894.57
144238,Arjun Gaikwad,Male,73,Kolkata,West Bengal,18-10-2020,Silver,Active,118422.6
144239,Varsha Das,Male,22,Pune,Maharashtra,06-11-2023,Regular,Inactive,87337.34
144240,Geeta More,Female,25,Indore,Madhya Pradesh,24-06-2023,Regular,Active,33048.54
144241,Vivek Shetty,FEMALE,44,Noida,Uttar Pradesh,06-11-2023,Regular,Active,56103.42
144242,Rakesh Shetty,Female,72,Thiruvananthapuram,Kerala,29-06-2021,Silver,Blocked,153225.96
144243,Chitra Sarkar,M,49,Ahmedabad,Gujarat,02-12-2022,Regular,Active,27914.98
144244,Ananya Pawar,Other,74,Visakhapatnam,Andhra Pradesh,10-06-2021,Regular,Active,28916.94
144245,Hema Mukherjee,Female,40,Visakhapatnam,Andhra Pradesh,25-06-2022,Platinum,Active,109303.98
144246,Nisha Biswas,F,44,Lucknow,Uttar Pradesh,22-08-2023,SILVER,Active,74628.25
144247,Suresh Jadhav,Male,65,Gurugram,,13-09-2019,Regular,Active,127099.47
144248,Hemant Shah,Other,63,Chennai,Tamil Nadu,13-02-2021,Gold,Active,77839.49
144249,Prasad Mishra,Female,57,Bangalore,Karnataka,19-07-2020,Gold,Active,192464.11
144250,Vivek Singh,Female,35,Noida,Uttar Pradesh,09-09-2021,Silver,Active,23605.6
144251,Ajay Bansal,Female,69,Thiruvananthapuram,Kerala,09-11-2019,Regular,Active,77266.35
144252,Vikram Singh,Female,45,Kolkata,West Bengal,19-10-2021,Gold,Active,152890.55
144253,Rohan Sharma,F,35,Visakhapatnam,Andhra Pradesh,26-07-2024,Silver,Invalid,44605.26
144254,Shilpa Mishra,FEMALE,59,Visakhapatnam,Andhra Pradesh,01-03-2024,regular,Active,3618846.77
144255,Sunil Bose,Male,24,Gurugram,Haryana,16-06-2024,Gold,Active,147641.31
144256,Ajay Pillai,Female,27,Kolkata,West Bengal,11-06-2022,Regular,Inactive,130457.81
144257,Sneha Jadhav,Female,45,Indore,Madhya Pradesh,03-01-2020,Silver,Blocked,25665.24
144258,Pooja Sharma,Female,64,Visakhapatnam,Andhra Pradesh,28-11-2019,Regular,Active,30687.87
144259,Deepak Verma,Male,60,Thiruvananthapuram,Kerala,11-11-2020,Gold,Active,27784.24
144260,Yash Chauhan,Male,62,Pune,Maharashtra,05-03-2024,Regular,Active,183494.68
144261,Usha Mehta,F,59,Visakhapatnam,Andhra Pradesh,22-10-2024,Regular,Active,147851.07
144262,Abhishek Menon,Female,39,Kolkata,West Bengal,14-09-2023,Silver,Inactive,171941.2
144263,Priya Sen,Male,35,Thiruvananthapuram,Kerala,03-04-2019,Gold,Active,32930.16
144264,Sanjay Shah,male,34,Gurugram,Haryana,22-02-2023,Regular,Active,32967.76
144265,Pranav Bisht,Female,19,Kolkata,West Bengal,12-12-2023,Regular,Blocked,160648.22
144266,Divya Roy,Female,24,Bangalore,Karnataka,13-09-2022,Gold,Active,98196.88
144267,Lakshmi Gaikwad,Female,52,Hyderabad,Telangana,16-02-2020,Regular,Active,135630.79
144268,Mohan Patil,Male,32,Noida,Uttar Pradesh,21-05-2020,Silver,INACTIVE,63985.13
144269,Poonam Iyer,Female,68,Pune,Maharashtra,02-09-2024,Regular,Active,145394.29
144270,Hema Naidu,F,67,Gurugram,Haryana,03-01-2023,Regular,Active,43868.37
144271,Ramesh Shinde,FEMALE,33,Chennai,Tamil Nadu,29-04-2023,Silver,Active,40361.41
144272,Meera Bansal,F,61,Indore,Madhya Pradesh,03-12-2024,Regular,Active,23522.79
144273,Abhishek Verma,Male,29,Indore,Madhya Pradesh,10-05-2019,Regular,Blocked,168435.34
144274,Mohan Kamath,Female,67,Bangalore,Karnataka,15-07-2022,Gold,Active,52659.26
144275,Harish Mehta,M,54,Bangalore,Karnataka,23-06-2022,Regular,Active,104441.02
144276,Nandini Chatterjee,Male,45,Pune,Maharashtra,09-01-2020,Regular,Active,124956.7
144277,Meera Bose,Male,37,Hyderabad,,31-08-2023,Regular,Active,144571.06
144278,Dinesh Ghosh,Female,42,Indore,Madhya Pradesh,13-11-2024,Regular,Inactive,32155.95
144279,Tushar More,Other,66,Thiruvananthapuram,Kerala,28-06-2019,Silver,Active,197285.79
144280,Santosh Pillai,Female,65,Chennai,Tamil Nadu,13-10-2024,Regular,Active,119154.01
144281,Mohan Menon,Female,60,Kolkata,West Bengal,23-09-2022,Regular,Active,78408.01
144282,Mohan Shah,M,19,Jaipur,Rajasthan,22-11-2022,Regular,Blocked,182746.09
144283,Naveen Srivastava,Female,69,Kolkata,West Bengal,11-02-2020,Gold,Active,43537.07
144284,Arun Joshi,Female,71,Pune,Maharashtra,13-04-2022,Regular,Active,90223.19
144285,Sanjay Nath,Male,40,Chennai,Tamil Nadu,04-12-2024,Gold,Active,23106.59
144286,Dinesh Kumar,Female,38,Indore,Madhya Pradesh,28-04-2021,Regular,Inactive,33063.98
144287,Ravi Patil,Female,29,Ahmedabad,Gujarat,18-04-2020,Silver,Active,25479.96
144288,Neetha Srivastava,Male,56,Pune,Maharashtra,02-03-2022,Gold,Active,39939.95
144289,Vijay Chakraborty,Male,34,Ahmedabad,Gujarat,15-05-2021,Gold,Active,145704.76
144290,Nalini Menon,Female,39,Visakhapatnam,Andhra Pradesh,10-09-2023,Regular,Active,147770.29
144291,Ashok Kulkarni,Female,27,Jaipur,Rajasthan,18-09-2022,Regular,Active,181176.01
144292,Ajay Pandey,Female,35,Jaipur,Rajasthan,06-12-2022,Regular,Active,77224.2
144293,Sneha Das,male,51,Lucknow,Uttar Pradesh,02-09-2021,Regular,Active,75225.07
144294,Nikhil Chaudhary,Male,74,Mumbai,,23-01-2021,Regular,Active,31533.43
144295,Archana Sen,male,45,Thiruvananthapuram,Kerala,28-06-2021,Silver,Active,74398.01
144296,Sunita Bhatt,Female,41,Hyderabad,,19-08-2024,Silver,Blocked,7522.78
144297,Sujata Deshpande,male,51,Indore,Madhya Pradesh,13-01-2023,Silver,Active,132185.35
144298,Preeti Gupta,Male,32,Ahmedabad,Gujarat,25-05-2019,Regular,Inactive,132970.71
144299,Yash Verma,Female,59,Indore,Madhya Pradesh,03-07-2023,Regular,Active,40228.13
144300,Vijay Bhatt,Female,35,Thiruvananthapuram,Kerala,08-07-2022,Gold,Blocked,7597.78
144301,  Suresh Bansal,M,56,Kolkata,West Bengal,30-09-2024,Gold,Active,
144302,Nisha Naik,F,73,Ahmedabad,Gujarat,09-01-2020,Regular,Active,68885.26
144303,Yash Mishra,male,23,Bangalore,Karnataka,08-10-2019,Gold,active,6322.67
144304,Geeta Chettiar,M,74,Thiruvananthapuram,Kerala,24-06-2024,Gold,Active,171923.71
144305,Sunita Joshi,Female,36,Thiruvananthapuram,Kerala,29-04-2020,GOLD,Inactive,7871.06
144306,Divya Bisht,Female,19,Thiruvananthapuram,Kerala,27-05-2019,Regular,Inactive,195346.89
144307,Veena Chaudhary,Male,66,Thiruvananthapuram,Kerala,14-05-2021,Regular,Active,48278.66
144308,Rajesh Yadav,Male,24,Visakhapatnam,Andhra Pradesh,19-04-2021,Platinum,Active,132411.15
144309,Shruti Das,Male,60,Ahmedabad,Gujarat,15-04-2024,Regular,Active,83239.3
144310,Poonam Dubey,Female,67,Kolkata,West Bengal,22-09-2023,Regular,Active,78108.05
144311,Divya Reddy,Female,57,Lucknow,Uttar Pradesh,20-07-2019,Silver,Active,87489.37
144312,Nalini Patil,M,35,Noida,Uttar Pradesh,04-01-2022,,Active,38127.28
144313,Padma Menon,Female,39,Visakhapatnam,Andhra Pradesh,21-01-2025,Gold,Active,164293.58
144314,Sachin Verma,Male,52,Noida,Uttar Pradesh,13-04-2022,Silver,Inactive,90767.85
144315,Ritu Shukla,Female,55,Bangalore,Karnataka,01-10-2022,Regular,Active,143603.21
144316,Divya Bhatt,male,43,Bangalore,Karnataka,10-10-2021,Silver,Active,61484.37
144317,Mohan Paul,Female,47,Chennai,Tamil Nadu,25-04-2019,Regular,Active,41097.77
144318,Manoj Pillai,Male,35,Delhi,Delhi,13-06-2020,Gold,Inactive,134391.93
144319,Sudha Singh,Other,47,Mumbai,Maharashtra,09-07-2023,Platinum,active,17203.94
144320,Nalini Mishra,Male,48,Lucknow,Uttar Pradesh,08-05-2019,Gold,Active,26983.79
144321,Ananya Patel,Female,31,Pune,Maharashtra,14-04-2020,Silver,Active,85088.13
144322,Ajay Kamath,M,31,Mumbai,Maharashtra,13-05-2021,regular,Active,155886.23
144323,Rajesh Srivastava,Female,21,Thiruvananthapuram,Kerala,01-10-2022,Regular,Blocked,111720.53
144324,Tushar Tiwari,Male,63,Gurugram,Haryana,23-03-2023,Silver,Active,133092.73
144325,Vivek Mishra,Female,61,Gurugram,Haryana,20-04-2022,Regular,Active,178197.31
144326,Pallavi Chettiar,male,41,Gurugram,Haryana,25-07-2019,Silver,Active,159819.35
144327,Ravi Jain,Female,39,Bangalore,Karnataka,04-02-2025,Regular,Active,65013.76
144328,Shweta Rao,male,48,Kolkata,West Bengal,29-09-2019,Regular,Active,69393.18
144329,Shweta Jain,Male,41,noida,Uttar Pradesh,20-07-2020,Regular,Inactive,131073.16
144330,Prakash Singh,Male,28,Bangalore,Karnataka,05-02-2023,Silver,Active,151433.42
144331,Nisha Rawat,Male,62,Hyderabad,Telangana,30-12-2021,SILVER,Blocked,96255.54
144332,Sujata Reddy,Female,65,Indore,Madhya Pradesh,08-04-2022,Platinum,active,182155
144333,Krishnan Roy,Male,44,Indore,Madhya Pradesh,17-08-2023,Gold,Active,100437.93
144334,Lata Dubey,FEMALE,64,Thiruvananthapuram,Kerala,21-09-2024,Platinum,Active,190217.22
144335,Suresh Reddy,Male,37,Visakhapatnam,Andhra Pradesh,07-12-2021,Platinum,Active,169564.56
144336,Venkat Naik,Female,31,Kolkata,West Bengal,22-03-2021,Regular,Active,2962.8
144337,Kaushik Sawant,FEMALE,71,Ahmedabad,Gujarat,30-10-2019,Gold,Active,167808.71
144338,Smita Shah,Other,33,Bangalore,Karnataka,13-02-2021,Regular,Active,50450.93
144339,Bhavna Shukla,Female,25,Gurugram,Haryana,30-04-2019,Regular,Active,22545.89
144340,Pranav Reddy,Male,63,Thiruvananthapuram,Kerala,14-12-2021,Platinum,Active,159809.78
144341,Vijay Roy,FEMALE,45,Ahmedabad,Gujarat,28-01-2020,Regular,Active,91767.46
144342,Preeti Chettiar,Male,52,Lucknow,Uttar Pradesh,26-07-2020,Platinum,Active,68163.89
144343,Amit Mandal,male,56,Ahmedabad,Gujarat,10-12-2020,Regular,Active,141810.62
144344,Sona Patel,M,42,Lucknow,Uttar Pradesh,03-08-2022,Gold,Active,85732.13
144345,Dinesh Mishra,F,34,Mumbai,,10-12-2021,Regular,Active,196785.18
144346,Shweta Bose,Male,38,Bangalore,Karnataka,18-06-2020,Gold,Active,165239.54
144347,Rajesh Bhatt,Female,42,Noida,Uttar Pradesh,01-01-2025,Silver,Active,118963.94
144348,Mohan Roy,Female,35,Thiruvananthapuram,Kerala,28-02-2020,Regular,Blocked,99462.79
144349,Priya Shinde,Female,68,Thiruvananthapuram,Kerala,13-12-2020,Regular,Active,150116.52
144350,Ganesh Banerjee,Female,26,Bangalore,Karnataka,28-02-2019,Regular,Inactive,24231.27
144351,Naveen Srivastava,Male,29,Jaipur,Rajasthan,18-11-2021,Silver,Active,48235.95
144352,Sujata Mishra,Female,54,Lucknow,Uttar Pradesh,21-07-2023,Silver,Active,187003.27
144353,Nikhil Bansal,Female,74,Kolkata,West Bengal,11-07-2019,Regular,Active,3399149.33
144354,Jyothi Tiwari,Female,27,Hyderabad,Telangana,01-09-2020,Silver,Active,17468.91
144355,Padma Paul,Male,64,Kolkata,West Bengal,24-01-2022,Platinum,Active,102326.87
144356,Swati Shah,F,55,Kolkata,West Bengal,29-07-2019,Regular,Active,142649.19
144357,Pallavi Gaikwad,Male,46,Thiruvananthapuram,Kerala,26-01-2025,Silver,Active,49691.78
144358,Dinesh Sawant,male,24,Noida,Uttar Pradesh,10-03-2025,Silver,INACTIVE,186127.72
144359,Sanjay Pillai,Female,45,Noida,Uttar Pradesh,15-03-2022,Regular,Active,118089.45
144360,Sanjay Reddy,M,70,Lucknow,Uttar Pradesh,13-08-2023,Gold,Inactive,65694.79
144361,Ashok Mandal,male,19,Bangalore,Karnataka,27-09-2023,Platinum,Active,193754.37
144362,Rahul Iyer,Female,28,Bangalore,Karnataka,09-07-2023,Regular,Inactive,89907.64
144363,Vivek Srivastava,M,49,Hyderabad,Telangana,22-11-2024,Gold,Active,65847.36
144364,Vijay Naidu,Female,61,Hyderabad,Telangana,27-07-2022,Silver,Active,52644.26
144365,Priya Sharma,Female,29,Jaipur,Rajasthan,18-09-2020,Regular,Active,43756.04
144366,Nikhil More,Female,61,Indore,Madhya Pradesh,03-02-2023,Regular,Active,4323.75
144367,Priya Pillai,male,74,Bangalore,Karnataka,17-02-2024,Regular,Active,31885.96
144368,Preeti Thorat,Female,35,Visakhapatnam,Andhra Pradesh,02-08-2020,Regular,Active,165326.98
144369,Meera Shetty,Male,18,Kolkata,West Bengal,08-06-2024,Silver,Blocked,38130.22
144370,Harish Dubey,Female,35,Hyderabad,Telangana,21-07-2021,Regular,Blocked,112438.78
144371,Rakesh Menon,Male,43,Pune,Maharashtra,30-10-2022,Gold,Blocked,165344.42
144372,Prakash Singh,Female,24,Mumbai,Maharashtra,26-03-2023,Silver,Inactive,59100.59
144373,Venkat Reddy,Female,47,Pune,Maharashtra,20-02-2021,Regular,Active,114031.52
144374,Yash Gaikwad,Male,23,Visakhapatnam,Andhra Pradesh,23-07-2019,Silver,Active,138576.3
144375,Preeti Krishnan,M,34,Indore,Madhya Pradesh,27-06-2022,Regular,Active,88358.28
144376,Manoj Pillai,Female,44,Kolkata,West Bengal,09-11-2020,Regular,Active,174970.23
144377,Naveen Bisht,Male,47,Indore,Madhya Pradesh,26-07-2022,Regular,Active,170708.5
144378,Venkat Sen,Male,53,Gurugram,Haryana,03-03-2025,Regular,Active,48415.83
144379,Pranav Deshpande,Male,72,Lucknow,Uttar Pradesh,23-12-2024,Regular,Active,142066.63
144380,Ramesh Biswas,Male,26,Kolkata,West Bengal,09-08-2019,Regular,Inactive,81050.96
144381,Santosh More,Female,21,Ahmedabad,Gujarat,11-09-2021,Regular,Inactive,155670.14
144382,Sapna Joshi,male,68,Kolkata,West Bengal,12-01-2021,Regular,Active,143780.21
144383,Rahul Bisht,Female,34,Hyderabad,Telangana,30-09-2024,Silver,Active,192213.66
144384,Prasad Paul,Female,28,Ahmedabad,Gujarat,21-10-2024,Regular,Active,89277.72
144385,Meera Bansal,M,47,Gurugram,Haryana,10-07-2024,Regular,Active,123430.73
144386,Varsha Naidu,Female,57,Indore,Madhya Pradesh,30-03-2024,Silver,Active,2355274.66
144387,Shyam Pandey,Female,68,Chennai,Tamil Nadu,02-09-2022,Silver,Active,52846.19
144388,Venkat Joshi,Male,54,Delhi,Delhi,13-06-2019,Regular,Active,17385.33
144389,Ravi Chauhan,Male,62,Bangalore,Karnataka,25-09-2019,Silver,Active,199910.69
144390,Suresh Chaudhary,Male,66,Hyderabad,Telangana,14-12-2022,Regular,Active,54550.74
144391,Sudha Patil,F,32,Noida,Uttar Pradesh,21-08-2021,SILVER,Active,104230.96
144392,Nandini Rao,Female,26,Kolkata,West Bengal,15-04-2024,Silver,Active,118580.73
144393,Tushar Pawar,Male,32,Chennai,Tamil Nadu,26-06-2023,Regular,Active,100338.38
144394,Dinesh Shah,Male,150,Noida,Uttar Pradesh,04-07-2024,Regular,Inactive,66108.59
144395,Deepak Paul,F,66,Hyderabad,Telangana,13-01-2021,Regular,active,80321.2
144396,Venkat Sarkar,Male,66,Pune,Maharashtra,22-03-2021,Gold,Active,20817.56
144397,Kavya Negi,Female,53,Pune,Maharashtra,04-07-2020,Platinum,Active,55319.8
144398,Madhuri Bansal,F,46,Gurugram,Haryana,10-02-2023,Regular,Inactive,66510.06
144399,Girish Nair,Male,64,Indore,Madhya Pradesh,12-11-2021,Silver,Inactive,60381.47
144400,Sridhar Rao,male,38,Gurugram,Haryana,03-02-2025,GOLD,Active,1100.27
144401,Ajay Shinde,Male,50,Lucknow,Uttar Pradesh,16-09-2021,Regular,Active,106245.7
144402,Akash Iyer,Other,63,Noida,Uttar Pradesh,23-06-2020,Gold,Active,198690.29
144403,Nalini Chaudhary,FEMALE,55,Bangalore,Karnataka,12-10-2024,Regular,Active,123292.07
144404,Shweta Shah,Female,47,Bangalore,Karnataka,24-02-2021,Regular,Inactive,172330.04
144405,Sridhar Pillai,Female,56,Pune,Maharashtra,04-06-2022,Silver,Active,31383.28
144406,Hema Chaudhary,FEMALE,31,Hyderabad,Telangana,05-07-2019,Regular,Inactive,122259.73
144407,Tushar Nath,Male,63,Pune,,10-04-2021,Silver,Active,14100.22
144408,Swati Patel,FEMALE,57,Hyderabad,Telangana,25-08-2024,SILVER,Active,2224.8
144409,Nalini Shinde,F,56,Pune,Maharashtra,24-08-2020,Regular,Active,15114.48
144410,Ashok Negi,Male,57,Mumbai,Maharashtra,08-07-2022,Gold,Inactive,51322.08
144411,Varsha Sen,Male,22,Ahmedabad,Gujarat,30-01-2020,Regular,Active,74629
144412,Tanvi Naik,Female,37,Noida,Uttar Pradesh,13-09-2022,Regular,Active,27874.86
144413,Ananya Deshpande,Female,18,Bangalore,Karnataka,06-02-2023,Gold,Active,61603.79
144414,Lakshmi Sawant,Male,49,Gurugram,Haryana,09-11-2022,Gold,Active,66199.97
144415,Archana Desai,Male,26,Lucknow,Uttar Pradesh,17-05-2020,Platinum,Active,59395.78
144416,Venkat Tiwari,FEMALE,54,Hyderabad,,22-01-2019,GOLD,Active,95270.29
144417,Rajesh Bhatt,FEMALE,73,Pune,Maharashtra,24-11-2020,regular,Active,165052.16
